,inducted
5986,N
7614,N
5587,N
5083,N
3300,N
5929,N
3981,N
2496,N
6859,N
8022,N
2773,N
307,N
4061,N
4510,N
1361,N
680,N
1735,N
7454,N
2348,N
5928,N
2741,N
6239,N
8920,N
5621,N
4673,N
5419,N
5314,N
1662,N
1092,N
8009,N
7088,N
7756,N
2160,N
7677,N
6763,N
8679,N
8745,N
5581,N
264,N
6153,N
2972,N
5714,N
1967,N
6409,N
3557,N
6337,N
3284,N
2528,N
1098,N
921,N
5600,N
7802,N
2045,N
8740,N
6352,N
2717,N
1970,N
7735,N
251,N
1103,N
5234,N
3608,N
7190,N
3894,N
4276,N
2116,N
5607,N
8677,N
161,N
171,N
5339,N
4203,N
8379,N
8415,N
5133,N
386,N
4193,N
5684,N
5332,N
3867,N
1984,N
7686,N
851,N
9077,N
3489,N
5796,N
3940,N
4611,N
6187,N
3345,N
7159,N
1850,N
4789,N
8280,N
860,N
150,N
6950,Y
3738,N
8826,N
8544,N
92,N
6469,N
8656,N
7869,N
2384,N
3417,N
5363,N
8437,N
5507,N
1998,Y
4118,N
7536,N
4895,Y
2191,N
3305,N
6023,N
345,N
948,N
1473,N
4666,Y
524,Y
5534,N
132,N
8094,N
5151,N
5904,N
4987,N
1787,N
8755,N
6191,N
7441,N
4191,N
125,N
2520,Y
5018,N
5166,N
3531,N
5378,N
6066,N
4753,N
3197,N
2326,N
2924,N
2862,N
3131,N
4563,N
6698,N
5297,Y
6736,N
6729,N
3474,N
4317,N
8900,N
387,N
1303,N
6837,N
6559,N
7921,N
