,inducted
5574,N
1759,N
6896,N
8941,N
2218,N
849,N
3460,N
1422,N
2402,N
8115,N
4925,N
6537,N
5492,N
8526,N
7093,N
4342,N
3932,N
1286,N
8123,N
5166,N
5656,N
5905,N
5174,N
5856,N
3783,N
358,N
606,N
6148,N
8737,N
7125,N
835,N
3082,N
1818,N
1958,N
7490,N
5012,N
1191,N
268,N
3419,N
8286,N
3432,N
230,N
2998,N
404,N
407,N
5651,N
6966,N
3621,N
1532,N
2525,N
2417,N
8671,N
3822,N
4604,N
1935,N
4753,N
5817,N
1925,N
2501,N
7769,N
4287,N
5251,N
746,N
215,N
1940,N
108,N
1621,N
218,Y
7556,N
4151,N
5650,N
5165,N
1235,N
6511,N
3098,N
8454,N
2488,N
6714,N
2721,N
3938,N
4244,N
7108,N
628,N
388,N
2304,N
8715,N
745,N
1778,N
3484,N
1713,N
4652,N
6813,N
2421,N
4341,N
1037,N
1136,N
6883,N
8236,N
1304,N
9000,N
4262,N
5219,N
5186,N
5247,N
3033,N
2898,N
4464,N
2052,N
8874,N
1036,N
5555,N
613,N
8591,N
2913,N
997,N
2447,N
8840,N
6894,N
2619,N
2503,N
7024,Y
7286,N
2593,N
3880,N
3834,N
8057,N
899,N
851,N
3153,N
3370,N
6731,N
6283,N
4428,N
2388,N
2876,N
5019,N
3221,N
7732,N
1188,N
2950,N
6806,N
3011,N
9113,N
5462,N
1922,N
4159,N
965,N
2668,N
4436,N
794,N
4693,N
8709,N
2573,N
7561,N
8229,N
3087,N
1318,N
1830,N
2435,N
3940,N
2543,N
936,N
1094,N
2023,N
