,inducted
5469,N
3981,N
7677,N
5996,N
6507,N
8576,N
8311,N
5435,N
5397,N
4872,N
2164,N
3471,N
6341,N
3294,N
8741,N
7151,N
3942,N
5706,N
2132,N
3086,N
7174,N
4880,N
584,N
6637,N
2026,N
8537,N
4497,N
1471,N
7340,N
6985,N
152,N
6518,N
6755,N
5334,N
8008,N
6384,N
4428,N
354,N
7109,N
4971,N
947,N
3490,N
6131,N
5322,N
7745,N
831,Y
4084,N
8131,N
6944,N
8276,N
3484,N
7459,N
7161,N
3877,N
5319,N
5560,N
4366,N
8393,N
3564,N
3858,N
6902,N
7783,N
3577,N
4362,N
2360,N
6531,N
7937,N
7675,N
8964,N
6610,N
2410,N
3230,N
1271,N
8013,N
2899,N
8336,N
3987,N
8324,N
183,N
6831,N
7532,N
2667,Y
2738,N
6888,N
8179,N
9072,N
5060,N
675,N
4015,N
4181,N
1047,N
2669,N
2095,N
3081,N
7771,N
1783,N
4706,N
3886,N
6050,N
6541,N
8264,N
2277,N
6256,N
2401,N
8976,Y
5709,N
1068,N
9018,N
6795,N
92,N
6010,N
6787,N
3997,N
633,N
7367,N
7352,Y
5828,N
4328,N
2751,N
7906,N
132,N
5017,N
5026,N
7164,N
6737,N
6331,N
456,N
2315,N
351,N
652,N
771,N
1802,N
4651,N
7646,N
8423,N
1483,N
4693,N
8155,N
6155,N
5915,N
5199,N
3096,N
5540,N
6128,N
4303,N
5552,N
5539,N
1797,N
5004,N
1506,N
7926,N
3173,N
1890,N
6574,N
6506,N
8269,N
5426,N
4643,N
3155,N
4185,N
