,inducted
5629,N
5075,N
9133,N
981,N
2579,N
5379,N
5616,N
5756,N
8282,N
3686,N
6739,N
5461,N
3805,N
2743,Y
113,N
4255,N
3504,N
321,N
8332,N
6282,N
4033,N
873,N
2163,N
1391,N
2198,N
4498,N
5504,N
1217,N
4138,N
1135,N
3170,N
2912,N
748,N
5753,N
2549,N
2326,N
6887,N
6709,N
9057,N
9147,N
5175,N
418,N
807,N
4646,N
452,N
7138,N
6840,N
6550,N
6055,N
3624,Y
7449,N
8252,N
6870,N
6855,N
4232,N
4171,N
3909,N
1824,N
3259,N
2889,N
5930,N
5974,N
1581,N
2126,N
333,N
1234,N
904,N
5862,N
198,N
1915,N
8508,N
8743,N
1750,N
7415,N
216,N
4590,N
4332,N
7247,N
1285,N
5631,N
3710,N
1271,N
1263,N
5235,N
3631,N
7623,N
3813,N
9159,N
2570,N
6766,N
764,N
8134,N
1775,N
3154,N
1655,N
1487,N
3124,N
1542,N
4571,N
848,N
4838,Y
219,Y
5034,N
1169,N
8885,N
5376,N
7810,N
4299,N
8130,N
2131,N
6889,N
5562,N
1680,N
4365,N
7184,N
9050,N
4773,N
7582,N
3235,N
3918,N
2942,N
3075,N
2754,N
8510,N
2082,N
6667,N
3450,N
5288,N
4804,N
2814,N
3331,N
2652,N
7306,N
1757,N
2724,N
4913,N
5903,N
2315,N
4518,N
485,N
7728,N
6620,N
4854,N
1922,N
4100,N
3065,N
6624,N
6490,N
8644,N
5921,N
4716,N
4271,N
8946,N
8531,N
5282,N
4197,N
287,Y
6947,N
325,N
