,inducted
7663,N
6106,N
7853,N
5143,N
3722,N
711,N
8318,N
5655,N
1939,N
6129,N
8272,N
7576,N
4552,N
4092,N
9003,N
4946,N
6928,N
8777,N
1070,N
3828,N
1079,N
4871,N
4140,N
3194,N
5117,N
8835,N
46,N
5656,N
8713,N
3550,N
2310,N
8375,N
2403,N
3624,Y
844,N
6324,N
7138,N
4837,N
8807,N
1645,N
8247,N
7379,N
8507,N
6173,N
2161,N
4991,N
2976,N
797,N
7051,N
6672,N
7135,N
5064,N
5110,N
2883,N
7145,N
5781,N
4733,N
8038,N
7943,N
6366,N
6519,N
4693,N
5327,N
3699,N
4373,N
1134,N
729,N
7499,N
8761,N
1320,Y
2388,N
7087,N
1597,N
3634,N
1177,N
1133,N
2683,N
2012,N
8327,N
3211,N
7351,N
9064,N
4248,N
4554,N
1676,N
8274,Y
1643,N
3475,N
3235,N
4701,N
4868,N
441,N
4749,N
4627,N
1695,N
2985,N
4468,N
3571,N
3114,N
6573,N
321,N
7343,N
6546,N
1775,N
6441,N
4956,N
4735,N
7333,N
7465,N
5451,N
7627,N
6489,N
3917,N
1652,N
678,N
1478,N
2678,N
2200,N
2054,N
667,Y
3102,N
28,N
428,N
477,N
8941,N
6713,N
4193,N
7046,N
7163,N
7916,N
6105,N
8306,N
8851,N
2045,N
5462,N
4342,N
1747,N
2704,N
589,N
1224,N
8686,N
7109,N
3869,N
8617,N
922,N
4172,N
9002,N
3692,N
2134,N
6322,N
7618,N
5322,N
1805,Y
3647,N
5746,N
5554,N
3364,N
