,inducted
3388,N
6367,N
1665,N
6867,N
6299,N
4980,N
243,N
6817,N
2051,N
4131,N
7042,N
2093,N
3724,N
1053,N
2331,N
8407,N
7847,N
6014,N
8264,N
840,N
7206,N
4513,N
98,N
4293,N
7004,N
1727,N
3141,N
389,N
7235,N
6623,N
3229,Y
7839,N
6783,N
6117,N
6585,N
3111,N
8546,N
8172,N
4773,N
3734,N
4770,N
3153,N
5111,N
2565,N
1445,N
1849,N
7101,Y
3342,N
407,N
4417,N
9057,N
2900,N
7506,N
1567,N
2283,N
4328,N
3717,N
41,N
8660,N
4252,N
970,Y
2861,N
1943,N
6655,N
7179,N
7323,N
6890,N
8556,N
702,N
3129,N
8869,N
1527,N
7787,N
4908,N
5146,N
4793,N
8944,N
2419,N
632,N
1634,N
1192,N
2023,N
2582,N
8738,Y
7123,N
4106,N
8097,N
2658,N
7192,N
1883,N
75,N
1959,N
3321,N
2644,N
193,N
9012,N
1200,N
3422,N
2372,N
7089,N
5637,N
2187,N
1506,N
4593,N
254,N
5646,N
8582,N
4813,N
8567,N
2892,N
2806,N
6635,N
4871,N
474,N
1131,N
5529,N
5453,N
2610,N
343,N
5730,N
1462,N
7216,N
2029,N
6856,N
7144,N
4348,N
0,Y
7128,N
4311,N
904,N
1992,N
5948,N
4335,Y
6141,N
8748,N
5987,N
5331,N
2299,N
3406,Y
6770,N
7141,N
5314,N
4066,N
9011,N
6245,N
418,N
7702,Y
3634,N
4091,N
50,N
3936,N
1724,N
2877,N
744,N
2261,N
2212,N
