,inducted
3495,N
1294,N
4882,N
2453,N
4511,N
1371,N
7758,N
1686,N
5163,N
124,N
6952,Y
1680,N
7660,N
5040,N
8364,N
1905,N
3070,N
6199,N
4312,N
3503,N
3441,N
8648,N
9075,N
8416,N
3605,N
8694,N
407,N
11,N
930,N
4144,N
7530,N
1979,N
3850,N
1454,N
3670,N
8788,N
2529,N
6061,N
6655,N
1572,Y
1341,N
5135,Y
7201,N
1396,Y
729,N
1955,N
8129,N
5194,N
467,N
8650,N
2971,N
7273,N
2950,N
8516,N
6596,N
2394,N
5245,N
6192,N
5044,N
3137,N
3388,N
5654,N
6374,N
3807,N
5404,N
5855,N
106,N
4417,N
5130,N
2896,N
5143,N
7435,N
6613,N
1221,N
7677,N
6652,N
7482,N
0,Y
3357,N
3228,N
5645,N
5431,N
1290,N
5881,N
5532,N
3418,N
213,N
3973,N
6271,N
142,N
8470,N
5953,N
7853,N
1617,N
137,N
1765,N
3753,N
8060,N
2782,N
650,N
2372,N
3511,N
6688,N
2922,N
2308,N
6880,N
7460,N
1238,N
5590,N
4763,N
3971,N
8876,N
7656,N
6440,N
7329,N
5125,N
9174,N
501,N
2056,N
1501,N
1069,N
2724,N
6052,N
9159,N
5539,N
255,Y
4761,N
7964,N
402,N
7558,N
8241,N
5665,N
6593,N
7888,N
6045,N
8601,N
4081,N
648,N
1403,N
3358,Y
2384,N
34,N
6407,N
4602,N
9027,Y
5473,N
6213,N
2305,N
1160,N
998,N
2940,N
561,N
594,N
