,inducted
5611,N
6019,N
7699,N
1643,N
912,N
3958,N
2194,N
3186,N
1893,N
3057,N
6753,N
2895,N
2160,N
8358,N
6568,N
3346,N
367,N
5263,N
8730,Y
8150,N
6322,N
5640,N
2153,N
1774,N
2609,N
9092,N
696,N
5004,N
23,N
2871,N
1503,N
3993,N
6012,N
8893,N
1134,N
3084,N
8931,N
307,N
1064,N
3661,N
2855,N
1646,N
3369,N
2364,N
1306,N
1677,N
5767,N
6082,N
1985,N
4272,N
4723,N
7342,N
4246,N
3219,N
8953,N
1707,N
2862,N
1070,N
3154,N
7694,N
965,N
8968,N
5647,N
7887,Y
6514,N
1816,N
3491,N
6892,N
1147,N
5857,N
4300,N
3953,N
715,N
8947,N
7436,N
4387,N
2016,N
1542,N
5390,N
3605,N
2058,N
806,N
503,N
5265,N
153,N
8056,N
2451,N
1834,N
5365,N
4199,N
1478,N
2989,N
3489,N
7628,N
4688,N
3145,N
7814,N
6913,N
3990,N
5260,N
274,N
717,N
29,N
483,N
8146,N
7956,N
1324,N
3385,N
5068,N
1746,N
1264,N
7143,N
1480,N
1245,N
6861,Y
3264,Y
6519,N
1192,N
6096,N
7926,N
4441,N
3890,N
4455,N
415,N
5595,N
9111,N
7615,N
861,N
3933,N
184,N
8340,N
1132,N
2383,N
1918,N
5555,N
784,N
721,N
4099,N
6663,N
5045,N
5564,N
2271,N
506,N
605,N
6429,N
1809,N
1014,N
7758,N
3610,N
1106,N
5594,N
6415,N
8964,N
8470,N
8847,N
2909,N
5982,N
658,N
3797,N
4058,Y
2059,N
