,inducted
7184,N
6006,N
2562,N
7327,N
1785,N
6373,N
7130,N
5257,N
2355,N
4390,N
959,N
2371,N
3075,N
2402,N
8790,N
2635,N
3880,N
6009,N
364,N
5201,N
2254,N
7340,N
1114,N
2408,N
7979,N
8768,N
2479,N
4874,N
1176,N
532,N
2871,N
8827,N
6584,N
7348,N
4230,N
6456,N
5999,N
6806,N
6210,N
8818,N
8875,N
2696,N
8416,N
5412,N
7897,N
3572,N
6331,N
6308,N
8785,N
6055,N
216,N
6682,N
2572,N
5508,N
3149,N
7225,N
9071,N
6984,N
7785,N
6112,N
6658,N
7547,N
5654,N
5928,N
510,N
8299,N
684,N
9135,N
4555,N
155,N
4265,N
8128,N
2849,N
5747,N
2294,N
6405,N
3184,N
6599,N
3340,N
2743,Y
8967,N
572,N
8543,N
1118,N
5460,N
3979,N
4100,N
6433,N
12,N
5116,N
3301,N
2869,N
5653,N
3545,N
6932,N
5798,Y
441,N
1530,N
3902,N
3741,N
8352,N
1408,N
1742,N
64,N
5662,N
7003,N
583,N
1520,N
6161,N
5994,N
2240,N
9115,N
5476,N
8536,N
1260,N
9081,N
4224,N
6587,N
3898,N
8485,N
9167,Y
4358,N
5227,N
7288,N
549,N
4411,N
2469,N
8830,N
1449,N
4422,Y
4639,N
793,N
437,N
4755,N
2347,N
4688,N
606,N
8909,N
1581,N
5050,N
3977,N
1847,N
7534,N
865,N
6667,N
6240,N
3084,N
888,N
9116,N
7012,N
4132,N
7004,N
7317,N
