,inducted
6000,N
7425,N
1417,N
2687,N
6511,N
7683,N
1485,N
743,N
163,N
7364,N
4067,N
4940,N
2925,N
16,N
4900,N
1167,N
3661,N
8254,N
2562,N
421,N
6530,N
1195,N
1409,N
6313,N
7770,N
1319,N
8649,N
2785,N
6216,N
4727,N
7475,N
5526,N
621,N
2742,N
2186,N
7796,N
4109,N
2047,N
18,N
6032,N
1673,N
5200,N
1000,N
7480,N
3555,N
2109,N
8636,N
8199,N
2958,N
4607,N
4372,N
2575,N
67,N
8381,N
2589,Y
4448,N
6006,N
7702,Y
4571,N
5721,N
8319,N
698,N
1675,Y
5436,N
5433,N
5566,N
2588,N
4314,N
4614,N
4242,N
1286,N
7413,N
8614,N
4941,N
5947,N
7379,N
3089,N
6776,N
4432,N
7744,N
5086,N
1359,N
1823,N
4024,N
4077,N
8506,N
6570,N
7567,N
4340,N
6427,N
7994,N
328,N
7019,N
2641,N
4861,N
2529,N
1790,N
7101,Y
7237,N
4186,N
8787,N
5171,N
2730,N
1025,Y
3686,N
3455,N
8584,N
4261,N
1545,N
511,N
5905,N
2660,N
8304,N
3906,N
6827,N
8222,N
7467,N
3173,N
6750,N
226,N
6190,N
7,N
7348,N
3498,N
8512,N
1729,N
8709,N
7961,N
6753,N
2482,N
5746,N
7411,N
2021,N
6839,N
1670,N
932,N
642,N
6403,N
4827,N
1395,N
4053,N
5730,N
2940,N
8287,N
803,N
3729,N
2736,N
1771,N
6451,N
2392,N
7004,N
2282,N
8986,N
8945,N
424,N
1488,N
